timestamp,cellId,hoAllowed, 'ueId','nrCellId
1761058002985,TS,61,5
1761058002985,TS,62,4
1761058002985,TS,63,3
1761058003085,ES,2,0
1761058003085,ES,3,0
1761058003085,ES,4,0
1761058003085,ES,5,0
1761058003085,ES,6,0
1761058003085,ES,7,1
1761058003085,ES,8,1
1761058003085,TS,1,7
1761058003085,TS,2,8
1761058003085,TS,3,7
1761058003085,TS,4,5
1761058003085,TS,5,8
1761058003085,TS,6,2
1761058003085,TS,7,4
1761058003085,TS,8,7
1761058003085,TS,9,1
1761058003085,TS,10,1
1761058003085,TS,11,7
1761058003085,TS,12,6
1761058003085,TS,13,3
1761058003085,TS,14,8
1761058003085,TS,15,8
1761058003085,TS,16,4
1761058003085,TS,17,3
1761058003085,TS,19,6
1761058003085,TS,20,1
1761058003085,TS,21,4
1761058003085,TS,22,8
1761058003085,TS,23,8
1761058003085,TS,24,6
1761058003085,TS,25,1
1761058003085,TS,26,1
1761058003085,TS,27,2
1761058003085,TS,28,1
1761058003085,TS,29,3
1761058003085,TS,30,6
1761058003085,TS,31,1
1761058003085,TS,32,6
1761058003085,TS,33,6
1761058003085,TS,34,6
1761058003085,TS,35,8
1761058003085,TS,36,8
1761058003085,TS,38,8
1761058003085,TS,39,4
1761058003085,TS,41,2
1761058003085,TS,42,8
1761058003085,TS,43,1
1761058003085,TS,44,2
1761058003085,TS,45,3
1761058003085,TS,46,1
1761058003085,TS,47,5
1761058003085,TS,48,4
1761058003085,TS,49,5
1761058003085,TS,50,8
1761058003085,TS,52,1
1761058003085,TS,53,2
1761058003085,TS,55,3
1761058003085,TS,56,4
1761058003085,TS,59,7
1761058003085,TS,61,5
1761058003085,TS,63,3
1761058003185,ES,2,0
1761058003185,ES,3,0
1761058003185,ES,4,0
1761058003185,ES,5,0
1761058003185,ES,6,0
1761058003185,ES,7,1
1761058003185,ES,8,1
1761058003185,TS,3,4
1761058003185,TS,4,1
1761058003185,TS,5,7
1761058003185,TS,6,5
1761058003185,TS,7,3
1761058003185,TS,8,6
1761058003185,TS,9,7
1761058003185,TS,10,4
1761058003185,TS,11,5
1761058003185,TS,12,7
1761058003185,TS,13,4
1761058003185,TS,14,5
1761058003185,TS,15,5
1761058003185,TS,17,2
1761058003185,TS,18,1
1761058003185,TS,19,8
1761058003185,TS,20,1
1761058003185,TS,22,5
1761058003185,TS,23,8
1761058003185,TS,24,8
1761058003185,TS,26,3
1761058003185,TS,28,3
1761058003185,TS,30,7
1761058003185,TS,31,1
1761058003185,TS,33,6
1761058003185,TS,34,4
1761058003185,TS,35,7
1761058003185,TS,36,4
1761058003185,TS,37,6
1761058003185,TS,38,3
1761058003185,TS,39,5
1761058003185,TS,40,4
1761058003185,TS,41,6
1761058003185,TS,42,1
1761058003185,TS,43,6
1761058003185,TS,44,6
1761058003185,TS,45,6
1761058003185,TS,46,2
1761058003185,TS,47,8
1761058003185,TS,48,5
1761058003185,TS,49,2
1761058003185,TS,50,8
1761058003185,TS,51,4
1761058003185,TS,52,2
1761058003185,TS,53,4
1761058003185,TS,54,2
1761058003185,TS,55,2
1761058003185,TS,56,2
1761058003185,TS,57,1
1761058003185,TS,58,1
1761058003185,TS,59,3
1761058003185,TS,60,3
1761058003185,TS,61,2
1761058003185,TS,62,1
1761058003185,TS,63,5
1761058003285,ES,2,0
1761058003285,ES,3,0
1761058003285,ES,4,1
1761058003285,ES,5,0
1761058003285,ES,6,1
1761058003285,ES,7,0
1761058003285,ES,8,0
1761058003285,TS,1,2
1761058003285,TS,2,4
1761058003285,TS,3,6
1761058003285,TS,4,4
1761058003285,TS,5,7
1761058003285,TS,6,2
1761058003285,TS,7,4
1761058003285,TS,8,4
1761058003285,TS,10,2
1761058003285,TS,11,2
1761058003285,TS,12,2
1761058003285,TS,14,2
1761058003285,TS,15,8
1761058003285,TS,16,7
1761058003285,TS,17,1
1761058003285,TS,18,1
1761058003285,TS,19,1
1761058003285,TS,20,1
1761058003285,TS,21,3
1761058003285,TS,22,4
1761058003285,TS,23,6
1761058003285,TS,24,4
1761058003285,TS,25,1
1761058003285,TS,26,2
1761058003285,TS,27,7
1761058003285,TS,28,3
1761058003285,TS,29,3
1761058003285,TS,30,6
1761058003285,TS,31,6
1761058003285,TS,32,2
1761058003285,TS,33,6
1761058003285,TS,35,2
1761058003285,TS,36,8
1761058003285,TS,37,4
1761058003285,TS,38,6
1761058003285,TS,39,2
1761058003285,TS,40,5
1761058003285,TS,41,7
1761058003285,TS,42,3
1761058003285,TS,43,7
1761058003285,TS,44,5
1761058003285,TS,45,3
1761058003285,TS,46,2
1761058003285,TS,47,7
1761058003285,TS,48,1
1761058003285,TS,49,3
1761058003285,TS,50,3
1761058003285,TS,52,6
1761058003285,TS,53,1
1761058003285,TS,54,1
1761058003285,TS,55,2
1761058003285,TS,56,8
1761058003285,TS,57,2
1761058003285,TS,58,6
1761058003285,TS,59,1
1761058003285,TS,60,5
1761058003285,TS,61,1
1761058003285,TS,63,5
1761058003385,ES,2,0
1761058003385,ES,3,0
1761058003385,ES,4,0
1761058003385,ES,5,0
1761058003385,ES,6,1
1761058003385,ES,7,0
1761058003385,ES,8,1
1761058003385,TS,3,1
1761058003385,TS,4,1
1761058003385,TS,5,4
1761058003385,TS,6,1
1761058003385,TS,7,1
1761058003385,TS,8,5
1761058003385,TS,9,3
1761058003385,TS,10,5
1761058003385,TS,11,5
1761058003385,TS,13,5
1761058003385,TS,14,2
1761058003385,TS,15,1
1761058003385,TS,16,1
1761058003385,TS,17,7
1761058003385,TS,18,3
1761058003385,TS,19,2
1761058003385,TS,20,6
1761058003385,TS,21,2
1761058003385,TS,22,3
1761058003385,TS,23,8
1761058003385,TS,25,4
1761058003385,TS,26,8
1761058003385,TS,27,2
1761058003385,TS,28,7
1761058003385,TS,29,1
1761058003385,TS,30,3
1761058003385,TS,32,5
1761058003385,TS,33,3
1761058003385,TS,34,6
1761058003385,TS,35,6
1761058003385,TS,36,5
1761058003385,TS,37,5
1761058003385,TS,38,1
1761058003385,TS,39,4
1761058003385,TS,40,8
1761058003385,TS,41,1
1761058003385,TS,43,5
1761058003385,TS,44,8
1761058003385,TS,45,3
1761058003385,TS,46,5
1761058003385,TS,47,1
1761058003385,TS,48,3
1761058003385,TS,49,4
1761058003385,TS,50,1
1761058003385,TS,51,5
1761058003385,TS,52,6
1761058003385,TS,53,6
1761058003385,TS,54,6
1761058003385,TS,55,5
1761058003385,TS,56,5
1761058003385,TS,57,4
1761058003385,TS,58,3
1761058003385,TS,59,4
1761058003385,TS,60,1
1761058003385,TS,61,1
1761058003385,TS,62,5
1761058003385,TS,63,4
1761058003485,ES,2,1
1761058003485,ES,3,0
1761058003485,ES,4,0
1761058003485,ES,5,1
1761058003485,ES,6,0
1761058003485,ES,7,0
1761058003485,ES,8,0
1761058003485,TS,1,7
1761058003485,TS,2,2
1761058003485,TS,3,8
1761058003485,TS,4,8
1761058003485,TS,5,7
1761058003485,TS,6,7
1761058003485,TS,7,7
1761058003485,TS,9,1
1761058003485,TS,10,5
1761058003485,TS,12,7
1761058003485,TS,13,3
1761058003485,TS,14,3
1761058003485,TS,15,4
1761058003485,TS,16,6
1761058003485,TS,17,4
1761058003485,TS,18,4
1761058003485,TS,19,1
1761058003485,TS,20,1
1761058003485,TS,21,1
1761058003485,TS,22,1
1761058003485,TS,24,3
1761058003485,TS,25,8
1761058003485,TS,26,2
1761058003485,TS,27,4
1761058003485,TS,28,5
1761058003485,TS,29,2
1761058003485,TS,30,5
1761058003485,TS,31,4
1761058003485,TS,32,6
1761058003485,TS,33,6
1761058003485,TS,34,7
1761058003485,TS,35,7
1761058003485,TS,36,7
1761058003485,TS,37,1
1761058003485,TS,38,3
1761058003485,TS,40,4
1761058003485,TS,41,6
1761058003485,TS,42,4
1761058003485,TS,43,8
1761058003485,TS,44,8
1761058003485,TS,45,7
1761058003485,TS,46,4
1761058003485,TS,48,1
1761058003485,TS,49,8
1761058003485,TS,50,7
1761058003485,TS,51,8
1761058003485,TS,52,1
1761058003485,TS,53,1
1761058003485,TS,54,6
1761058003485,TS,55,8
1761058003485,TS,56,5
1761058003485,TS,57,4
1761058003485,TS,58,1
1761058003485,TS,59,2
1761058003485,TS,60,1
1761058003485,TS,63,8
1761058003585,ES,2,1
1761058003585,ES,3,0
1761058003585,ES,4,0
1761058003585,ES,5,1
1761058003585,ES,6,0
1761058003585,ES,7,1
1761058003585,ES,8,0
1761058003585,TS,1,7
1761058003585,TS,2,2
1761058003585,TS,3,2
1761058003585,TS,4,4
1761058003585,TS,5,6
1761058003585,TS,6,1
1761058003585,TS,7,5
1761058003585,TS,8,6
1761058003585,TS,9,5
1761058003585,TS,10,2
1761058003585,TS,11,5
1761058003585,TS,12,5
1761058003585,TS,13,1
1761058003585,TS,14,6
1761058003585,TS,15,8
1761058003585,TS,16,2
1761058003585,TS,17,4
1761058003585,TS,18,8
1761058003585,TS,19,3
1761058003585,TS,20,8
1761058003585,TS,21,8
1761058003585,TS,22,7
1761058003585,TS,23,1
1761058003585,TS,24,8
1761058003585,TS,25,1
1761058003585,TS,26,2
1761058003585,TS,28,8
1761058003585,TS,29,2
1761058003585,TS,30,5
1761058003585,TS,31,6
1761058003585,TS,32,1
1761058003585,TS,33,5
1761058003585,TS,34,1
1761058003585,TS,35,4
1761058003585,TS,36,6
1761058003585,TS,37,5
1761058003585,TS,38,2
1761058003585,TS,39,2
1761058003585,TS,40,4
1761058003585,TS,41,4
1761058003585,TS,42,4
1761058003585,TS,43,5
1761058003585,TS,44,3
1761058003585,TS,45,2
1761058003585,TS,46,6
1761058003585,TS,47,7
1761058003585,TS,48,1
1761058003585,TS,49,5
1761058003585,TS,50,1
1761058003585,TS,51,2
1761058003585,TS,52,5
1761058003585,TS,53,4
1761058003585,TS,54,4
1761058003585,TS,55,6
1761058003585,TS,56,6
1761058003585,TS,57,1
1761058003585,TS,58,1
1761058003585,TS,59,7
1761058003585,TS,60,8
1761058003585,TS,61,4
1761058003585,TS,62,4
1761058003585,TS,63,2
1761058003685,ES,2,0
1761058003685,ES,3,1
1761058003685,ES,4,1
1761058003685,ES,5,1
1761058003685,ES,6,0
1761058003685,ES,7,0
1761058003685,ES,8,0
1761058003685,TS,1,6
1761058003685,TS,2,2
1761058003685,TS,3,1
1761058003685,TS,5,4
1761058003685,TS,6,6
1761058003685,TS,7,5
1761058003685,TS,8,4
1761058003685,TS,9,6
1761058003685,TS,10,6
1761058003685,TS,11,8
1761058003685,TS,12,6
1761058003685,TS,13,5
1761058003685,TS,14,6
1761058003685,TS,15,2
1761058003685,TS,16,4
1761058003685,TS,17,4
1761058003685,TS,18,7
1761058003685,TS,19,7
1761058003685,TS,20,5
1761058003685,TS,21,3
1761058003685,TS,22,8
1761058003685,TS,24,4
1761058003685,TS,25,2
1761058003685,TS,26,1
1761058003685,TS,27,1
1761058003685,TS,28,8
1761058003685,TS,29,8
1761058003685,TS,30,8
1761058003685,TS,31,2
1761058003685,TS,32,5
1761058003685,TS,33,5
1761058003685,TS,34,7
1761058003685,TS,36,8
1761058003685,TS,38,6
1761058003685,TS,39,7
1761058003685,TS,40,3
1761058003685,TS,41,5
1761058003685,TS,42,1
1761058003685,TS,43,3
1761058003685,TS,44,6
1761058003685,TS,45,7
1761058003685,TS,46,3
1761058003685,TS,47,3
1761058003685,TS,48,3
1761058003685,TS,50,7
1761058003685,TS,51,2
1761058003685,TS,52,7
1761058003685,TS,53,5
1761058003685,TS,54,4
1761058003685,TS,56,7
1761058003685,TS,57,5
1761058003685,TS,59,2
1761058003685,TS,60,1
1761058003685,TS,61,8
1761058003685,TS,62,2
1761058003685,TS,63,3
1761058003785,ES,2,0
1761058003785,ES,3,0
1761058003785,ES,4,1
1761058003785,ES,5,1
1761058003785,ES,6,0
1761058003785,ES,7,1
1761058003785,ES,8,1
1761058003785,TS,1,5
1761058003785,TS,2,4
1761058003785,TS,3,1
1761058003785,TS,4,6
1761058003785,TS,6,5
1761058003785,TS,7,7
1761058003785,TS,8,7
1761058003785,TS,9,7
1761058003785,TS,10,1
1761058003785,TS,12,6
1761058003785,TS,13,1
1761058003785,TS,16,5
1761058003785,TS,17,7
1761058003785,TS,18,6
1761058003785,TS,19,8
1761058003785,TS,20,1
1761058003785,TS,21,5
1761058003785,TS,22,7
1761058003785,TS,23,3
1761058003785,TS,24,4
1761058003785,TS,25,1
1761058003785,TS,27,6
1761058003785,TS,28,2
1761058003785,TS,29,2
1761058003785,TS,30,6
1761058003785,TS,31,5
1761058003785,TS,32,2
1761058003785,TS,33,4
1761058003785,TS,34,2
1761058003785,TS,35,4
1761058003785,TS,36,2
1761058003785,TS,37,5
1761058003785,TS,38,6
1761058003785,TS,39,8
1761058003785,TS,41,3
1761058003785,TS,42,8
1761058003785,TS,43,7
1761058003785,TS,44,2
1761058003785,TS,45,1
1761058003785,TS,46,4
1761058003785,TS,47,2
1761058003785,TS,48,2
1761058003785,TS,49,1
1761058003785,TS,50,2
1761058003785,TS,54,1
1761058003785,TS,57,1
1761058003785,TS,58,7
1761058003785,TS,59,2
1761058003785,TS,60,1
1761058003785,TS,61,8
1761058003785,TS,62,7
1761058003785,TS,63,4
1761058003885,ES,2,1
1761058003885,ES,3,0
1761058003885,ES,4,0
1761058003885,ES,5,1
1761058003885,ES,6,0
1761058003885,ES,7,1
1761058003885,ES,8,0
1761058003885,TS,1,8
1761058003885,TS,2,4
1761058003885,TS,4,6
1761058003885,TS,5,5
1761058003885,TS,6,3
1761058003885,TS,7,3
1761058003885,TS,8,7
1761058003885,TS,9,5
1761058003885,TS,10,4
1761058003885,TS,11,2
1761058003885,TS,12,4
1761058003885,TS,13,1
1761058003885,TS,14,4
1761058003885,TS,15,3
1761058003885,TS,16,5
1761058003885,TS,18,6
1761058003885,TS,19,7
1761058003885,TS,20,6
1761058003885,TS,21,5
1761058003885,TS,22,7
1761058003885,TS,24,5
1761058003885,TS,26,4
1761058003885,TS,27,1
1761058003885,TS,28,8
1761058003885,TS,29,1
1761058003885,TS,30,1
1761058003885,TS,32,5
1761058003885,TS,33,7
1761058003885,TS,34,3
1761058003885,TS,35,3
1761058003885,TS,36,4
1761058003885,TS,37,3
1761058003885,TS,38,3
1761058003885,TS,39,5
1761058003885,TS,40,4
1761058003885,TS,41,4
1761058003885,TS,43,7
1761058003885,TS,44,5
1761058003885,TS,45,8
1761058003885,TS,46,1
1761058003885,TS,47,6
1761058003885,TS,49,6
1761058003885,TS,50,6
1761058003885,TS,51,8
1761058003885,TS,52,6
1761058003885,TS,53,1
1761058003885,TS,54,4
1761058003885,TS,55,7
1761058003885,TS,56,2
1761058003885,TS,57,7
1761058003885,TS,58,6
1761058003885,TS,59,4
1761058003885,TS,60,1
1761058003885,TS,61,6
1761058003885,TS,62,7
1761058003885,TS,63,7
1761058003985,ES,2,1
1761058003985,ES,3,1
1761058003985,ES,4,0
1761058003985,ES,5,0
1761058003985,ES,6,1
1761058003985,ES,7,1
1761058003985,ES,8,0
1761058003985,TS,1,1
1761058003985,TS,2,4
1761058003985,TS,3,1
1761058003985,TS,5,5
1761058003985,TS,6,2
1761058003985,TS,7,1
1761058003985,TS,8,7
1761058003985,TS,10,2
1761058003985,TS,11,7
1761058003985,TS,14,2
1761058003985,TS,15,2
1761058003985,TS,16,4
1761058003985,TS,17,1
1761058003985,TS,19,5
1761058003985,TS,20,2
1761058003985,TS,21,4
1761058003985,TS,22,1
1761058003985,TS,24,2
1761058003985,TS,25,2
1761058003985,TS,26,8
1761058003985,TS,27,8
1761058003985,TS,28,7
1761058003985,TS,29,1
1761058003985,TS,30,4
1761058003985,TS,31,1
1761058003985,TS,32,1
1761058003985,TS,33,5
1761058003985,TS,34,5
1761058003985,TS,35,5
1761058003985,TS,36,2
1761058003985,TS,37,2
1761058003985,TS,38,4
1761058003985,TS,39,8
1761058003985,TS,40,3
1761058003985,TS,41,3
1761058003985,TS,42,6
1761058003985,TS,44,4
1761058003985,TS,45,5
1761058003985,TS,46,8
1761058003985,TS,47,1
1761058003985,TS,48,5
1761058003985,TS,49,3
1761058003985,TS,50,7
1761058003985,TS,51,3
1761058003985,TS,52,3
1761058003985,TS,53,4
1761058003985,TS,54,1
1761058003985,TS,55,2
1761058003985,TS,56,2
1761058003985,TS,57,4
1761058003985,TS,58,6
1761058003985,TS,59,7
1761058003985,TS,61,8
1761058003985,TS,62,2
1761058003985,TS,63,3
1761058004085,ES,2,0
1761058004085,ES,3,1
1761058004085,ES,4,0
1761058004085,ES,5,0
1761058004085,ES,6,0
1761058004085,ES,7,1
1761058004085,ES,8,0
1761058004085,TS,1,5
1761058004085,TS,2,1
1761058004085,TS,3,8
1761058004085,TS,4,5
1761058004085,TS,5,2
1761058004085,TS,7,3
1761058004085,TS,8,4
1761058004085,TS,9,2
1761058004085,TS,10,5
1761058004085,TS,11,8
1761058004085,TS,12,3
1761058004085,TS,13,6
1761058004085,TS,15,4
1761058004085,TS,16,1
1761058004085,TS,17,2
1761058004085,TS,18,8
1761058004085,TS,19,6
1761058004085,TS,20,5
1761058004085,TS,21,2
1761058004085,TS,23,8
1761058004085,TS,24,4
1761058004085,TS,25,3
1761058004085,TS,26,3
1761058004085,TS,27,2
1761058004085,TS,28,8
1761058004085,TS,29,2
1761058004085,TS,30,7
1761058004085,TS,31,5
1761058004085,TS,32,6
1761058004085,TS,33,1
1761058004085,TS,34,4
1761058004085,TS,36,8
1761058004085,TS,37,7
1761058004085,TS,39,8
1761058004085,TS,40,7
1761058004085,TS,41,4
1761058004085,TS,42,8
1761058004085,TS,43,8
1761058004085,TS,44,5
1761058004085,TS,45,6
1761058004085,TS,46,2
1761058004085,TS,47,7
1761058004085,TS,48,4
1761058004085,TS,49,8
1761058004085,TS,50,7
1761058004085,TS,51,3
1761058004085,TS,52,2
1761058004085,TS,53,1
1761058004085,TS,54,3
1761058004085,TS,55,1
1761058004085,TS,56,1
1761058004085,TS,57,6
1761058004085,TS,58,6
1761058004085,TS,59,1
1761058004085,TS,60,8
1761058004085,TS,61,1
1761058004085,TS,63,7
1761058004185,ES,2,1
1761058004185,ES,3,0
1761058004185,ES,4,0
1761058004185,ES,5,0
1761058004185,ES,6,0
1761058004185,ES,7,1
1761058004185,ES,8,0
1761058004185,TS,1,2
1761058004185,TS,2,8
1761058004185,TS,3,6
1761058004185,TS,4,3
1761058004185,TS,5,5
1761058004185,TS,6,2
1761058004185,TS,7,1
1761058004185,TS,9,1
1761058004185,TS,10,7
1761058004185,TS,13,6
1761058004185,TS,14,6
1761058004185,TS,15,3
1761058004185,TS,17,5
1761058004185,TS,18,4
1761058004185,TS,19,5
1761058004185,TS,20,3
1761058004185,TS,21,5
1761058004185,TS,22,5
1761058004185,TS,23,7
1761058004185,TS,24,2
1761058004185,TS,25,8
1761058004185,TS,26,6
1761058004185,TS,27,3
1761058004185,TS,28,8
1761058004185,TS,29,6
1761058004185,TS,30,1
1761058004185,TS,31,2
1761058004185,TS,32,2
1761058004185,TS,33,1
1761058004185,TS,36,4
1761058004185,TS,37,7
1761058004185,TS,38,5
1761058004185,TS,39,7
1761058004185,TS,40,2
1761058004185,TS,41,2
1761058004185,TS,42,8
1761058004185,TS,44,4
1761058004185,TS,45,4
1761058004185,TS,46,7
1761058004185,TS,47,2
1761058004185,TS,48,7
1761058004185,TS,49,7
1761058004185,TS,50,7
1761058004185,TS,51,5
1761058004185,TS,52,2
1761058004185,TS,53,2
1761058004185,TS,54,7
1761058004185,TS,55,3
1761058004185,TS,56,7
1761058004185,TS,57,1
1761058004185,TS,58,6
1761058004185,TS,59,6
1761058004185,TS,60,5
1761058004185,TS,61,3
1761058004185,TS,62,2
1761058004185,TS,63,2
1761058004285,ES,2,0
1761058004285,ES,3,1
1761058004285,ES,4,0
1761058004285,ES,5,0
1761058004285,ES,6,0
1761058004285,ES,7,0
1761058004285,ES,8,1
1761058004285,TS,1,5
1761058004285,TS,2,5
1761058004285,TS,3,8
1761058004285,TS,4,7
1761058004285,TS,5,6
1761058004285,TS,6,3
1761058004285,TS,7,4
1761058004285,TS,8,4
1761058004285,TS,9,5
1761058004285,TS,10,7
1761058004285,TS,11,6
1761058004285,TS,12,2
1761058004285,TS,13,2
1761058004285,TS,14,5
1761058004285,TS,16,5
1761058004285,TS,17,4
1761058004285,TS,18,7
1761058004285,TS,19,1
1761058004285,TS,21,6
1761058004285,TS,22,1
1761058004285,TS,23,4
1761058004285,TS,25,6
1761058004285,TS,26,2
1761058004285,TS,27,7
1761058004285,TS,29,4
1761058004285,TS,30,6
1761058004285,TS,31,6
1761058004285,TS,34,7
1761058004285,TS,36,2
1761058004285,TS,37,1
1761058004285,TS,38,7
1761058004285,TS,39,1
1761058004285,TS,40,6
1761058004285,TS,41,8
1761058004285,TS,42,7
1761058004285,TS,43,4
1761058004285,TS,44,8
1761058004285,TS,45,1
1761058004285,TS,46,7
1761058004285,TS,47,7
1761058004285,TS,48,2
1761058004285,TS,49,7
1761058004285,TS,50,8
1761058004285,TS,51,4
1761058004285,TS,52,6
1761058004285,TS,53,4
1761058004285,TS,54,6
1761058004285,TS,55,3
1761058004285,TS,56,3
1761058004285,TS,57,1
1761058004285,TS,58,2
1761058004285,TS,59,3
1761058004285,TS,60,8
1761058004285,TS,61,7
1761058004285,TS,62,5
1761058004285,TS,63,7
1761058004385,ES,2,1
1761058004385,ES,3,0
1761058004385,ES,4,1
1761058004385,ES,5,0
1761058004385,ES,6,1
1761058004385,ES,7,0
1761058004385,ES,8,0
1761058004385,TS,1,8
1761058004385,TS,2,8
1761058004385,TS,3,4
1761058004385,TS,4,7
1761058004385,TS,5,4
1761058004385,TS,6,2
1761058004385,TS,7,6
1761058004385,TS,8,2
1761058004385,TS,9,6
1761058004385,TS,10,7
1761058004385,TS,12,3
1761058004385,TS,13,6
1761058004385,TS,14,8
1761058004385,TS,15,5
1761058004385,TS,16,2
1761058004385,TS,18,4
1761058004385,TS,19,7
1761058004385,TS,20,7
1761058004385,TS,21,5
1761058004385,TS,22,5
1761058004385,TS,23,8
1761058004385,TS,25,8
1761058004385,TS,26,4
1761058004385,TS,27,7
1761058004385,TS,29,6
1761058004385,TS,32,5
1761058004385,TS,33,7
1761058004385,TS,34,5
1761058004385,TS,35,8
1761058004385,TS,36,5
1761058004385,TS,38,1
1761058004385,TS,39,7
1761058004385,TS,40,4
1761058004385,TS,42,5
1761058004385,TS,43,1
1761058004385,TS,45,4
1761058004385,TS,47,2
1761058004385,TS,48,6
1761058004385,TS,49,5
1761058004385,TS,50,6
1761058004385,TS,52,1
1761058004385,TS,53,1
1761058004385,TS,54,5
1761058004385,TS,56,8
1761058004385,TS,57,3
1761058004385,TS,58,7
1761058004385,TS,59,8
1761058004385,TS,60,4
1761058004385,TS,62,2
1761058004385,TS,63,8
1761058004485,ES,2,0
1761058004485,ES,3,0
1761058004485,ES,4,0
1761058004485,ES,5,0
1761058004485,ES,6,1
1761058004485,ES,7,0
1761058004485,ES,8,1
1761058004485,TS,1,5
1761058004485,TS,2,5
1761058004485,TS,3,8
1761058004485,TS,4,2
1761058004485,TS,5,2
1761058004485,TS,6,8
1761058004485,TS,7,3
1761058004485,TS,8,6
1761058004485,TS,10,2
1761058004485,TS,11,3
1761058004485,TS,13,8
1761058004485,TS,14,3
1761058004485,TS,15,3
1761058004485,TS,17,7
1761058004485,TS,18,8
1761058004485,TS,19,2
1761058004485,TS,21,7
1761058004485,TS,22,8
1761058004485,TS,23,6
1761058004485,TS,24,8
1761058004485,TS,25,6
1761058004485,TS,26,3
1761058004485,TS,27,8
1761058004485,TS,28,5
1761058004485,TS,29,2
1761058004485,TS,30,5
1761058004485,TS,31,6
1761058004485,TS,32,4
1761058004485,TS,33,1
1761058004485,TS,34,7
1761058004485,TS,35,1
1761058004485,TS,36,6
1761058004485,TS,37,8
1761058004485,TS,38,8
1761058004485,TS,39,4
1761058004485,TS,40,6
1761058004485,TS,41,1
1761058004485,TS,42,4
1761058004485,TS,43,2
1761058004485,TS,44,5
1761058004485,TS,45,2
1761058004485,TS,48,5
1761058004485,TS,49,6
1761058004485,TS,50,7
1761058004485,TS,51,7
1761058004485,TS,52,8
1761058004485,TS,53,8
1761058004485,TS,54,8
1761058004485,TS,55,8
1761058004485,TS,56,7
1761058004485,TS,57,3
1761058004485,TS,58,8
1761058004485,TS,59,1
1761058004485,TS,61,6
1761058004485,TS,62,4
1761058004485,TS,63,8
1761058004585,ES,2,0
1761058004585,ES,3,1
1761058004585,ES,4,0
1761058004585,ES,5,0
1761058004585,ES,6,0
1761058004585,ES,7,0
1761058004585,ES,8,1
1761058004585,TS,1,3
1761058004585,TS,3,4
1761058004585,TS,4,3
1761058004585,TS,5,2
1761058004585,TS,6,1
1761058004585,TS,8,4
1761058004585,TS,9,2
1761058004585,TS,10,5
1761058004585,TS,11,7
1761058004585,TS,13,8
1761058004585,TS,14,6
1761058004585,TS,16,4
1761058004585,TS,17,7
1761058004585,TS,18,8
1761058004585,TS,19,6
1761058004585,TS,20,1
1761058004585,TS,21,7
1761058004585,TS,22,4
1761058004585,TS,24,3
1761058004585,TS,25,5
1761058004585,TS,26,3
1761058004585,TS,27,8
1761058004585,TS,28,2
1761058004585,TS,29,4
1761058004585,TS,30,1
1761058004585,TS,31,8
1761058004585,TS,32,5
1761058004585,TS,33,7
1761058004585,TS,34,6
1761058004585,TS,35,5
1761058004585,TS,36,4
1761058004585,TS,37,1
1761058004585,TS,38,5
1761058004585,TS,39,6
1761058004585,TS,40,3
1761058004585,TS,41,4
1761058004585,TS,43,6
1761058004585,TS,44,1
1761058004585,TS,45,1
1761058004585,TS,47,8
1761058004585,TS,48,8
1761058004585,TS,49,7
1761058004585,TS,50,3
1761058004585,TS,51,1
1761058004585,TS,52,3
1761058004585,TS,53,2
1761058004585,TS,54,8
1761058004585,TS,56,6
1761058004585,TS,57,6
1761058004585,TS,58,6
1761058004585,TS,59,6
1761058004585,TS,60,3
1761058004585,TS,61,5
1761058004585,TS,62,1
1761058004585,TS,63,5
1761058004685,ES,2,1
1761058004685,ES,3,1
1761058004685,ES,4,1
1761058004685,ES,5,1
1761058004685,ES,6,1
1761058004685,ES,7,1
1761058004685,ES,8,1
1761058004685,TS,1,4
1761058004685,TS,2,8
1761058004685,TS,3,7
1761058004685,TS,4,4
1761058004685,TS,5,8
1761058004685,TS,6,5
1761058004685,TS,7,3
1761058004685,TS,8,5
1761058004685,TS,9,3
1761058004685,TS,10,2
1761058004685,TS,11,3
1761058004685,TS,12,5
1761058004685,TS,13,7
1761058004685,TS,14,8
1761058004685,TS,15,2
1761058004685,TS,17,8
1761058004685,TS,18,6
1761058004685,TS,19,1
1761058004685,TS,20,2
1761058004685,TS,21,3
1761058004685,TS,22,8
1761058004685,TS,23,5
1761058004685,TS,24,1
1761058004685,TS,25,7
1761058004685,TS,26,5
1761058004685,TS,27,5
1761058004685,TS,28,6
1761058004685,TS,29,7
1761058004685,TS,30,8
1761058004685,TS,31,3
1761058004685,TS,32,6
1761058004685,TS,33,2
1761058004685,TS,34,3
1761058004685,TS,35,1
1761058004685,TS,37,3
1761058004685,TS,38,2
1761058004685,TS,39,6
1761058004685,TS,40,2
1761058004685,TS,41,5
1761058004685,TS,42,4
1761058004685,TS,45,1
1761058004685,TS,46,6
1761058004685,TS,47,7
1761058004685,TS,48,6
1761058004685,TS,49,2
1761058004685,TS,50,1
1761058004685,TS,51,8
1761058004685,TS,52,5
1761058004685,TS,54,1
1761058004685,TS,55,4
1761058004685,TS,56,2
1761058004685,TS,57,1
1761058004685,TS,58,1
1761058004685,TS,60,1
1761058004685,TS,61,6
1761058004685,TS,63,1
1761058004785,ES,2,1
1761058004785,ES,3,0
1761058004785,ES,4,1
1761058004785,ES,5,1
1761058004785,ES,6,0
